userid,movieid,rating,timestamp
4768,2124,5,963087054
1636,199,1,974964738
1922,3534,3,974775074
5340,2395,4,960702990
936,586,4,975185527
1203,365,4,998232743
1996,2162,3,974742676
4631,3037,2,964042232
637,2146,3,975738656
4511,3263,4,964978708
3476,2451,1,968951348
3850,1191,2,965881049
3837,1230,5,965920835
5831,3028,4,1024072964
199,2822,4,976978742
4837,3697,4,962891057
499,2572,4,976211983
1788,2442,4,974700279
4184,3793,3,965328241
424,555,4,1040698672
996,590,3,976434024
3798,2571,4,966008815
3658,2657,5,966445816
331,441,3,976849013
524,86,3,976170721
2424,3527,4,974688453
1761,3269,2,974703520
3024,3316,4,970625812
1586,3763,3,974737681
4007,504,3,965815918
3635,2300,4,966516624
3862,2571,5,965855619
5890,1278,4,957471411
1001,2837,3,975043979
3067,1480,4,969996878
426,3268,4,976599026
617,1198,5,975801036
5911,1200,3,957373723
4286,823,1,965280316
1221,2770,5,974842538
5459,2572,5,959911438
163,3274,3,977219410
3315,778,5,967941722
5759,2540,3,958255302
5081,691,5,966281321
5845,1213,4,957797117
2153,608,5,974620637
58,1282,5,977937809
1141,2034,3,974876066
2868,2346,2,972440061
3532,3186,4,978230610
2192,3081,3,974606726
1183,3072,3,974854075
4140,1584,4,965353332
2766,2423,5,973127225
4837,1377,3,962896110
5002,2291,3,962590209
202,3513,3,976937937
2947,3324,3,1037741842
601,111,4,975883628
4738,1617,3,963276960
438,3268,2,976258507
295,3275,4,976527094
4411,1204,5,970368352
5304,1041,3,964649468
5886,47,4,957487519
1246,223,3,975071030
1356,428,4,974787496
1365,2011,2,974769631
4957,3686,3,962908308
2468,1030,5,974162798
4478,1103,5,983908603
4139,785,4,965349511
4523,2990,4,965847552
5359,3481,4,984195857
5995,3510,5,995385323
3219,2706,4,978358768
999,1215,4,975044156
4610,208,3,984859950
2712,780,3,973643108
4277,920,5,967112908
5428,1225,5,973040854
3410,1291,4,967419710
4026,3020,4,965521071
1068,1923,4,975016135
2918,1544,2,999804267
3055,2115,4,970338353
2137,1588,3,974639688
335,940,3,976362822
3675,3508,4,966368077
999,380,4,975044672
1004,1029,3,975046111
5548,2762,4,959472810
3031,2025,5,970362923
3491,1130,4,967047762
4370,1094,4,965181013
508,1920,3,976208372
176,2248,4,977099255
1880,1425,2,974699324
2503,2383,3,974086410
5468,296,4,959898528
1202,1590,1,974845398
4281,3111,3,965281967
5120,2716,3,962257899
686,457,4,975601783
1047,610,4,974965368
5378,2995,1,960402296
173,1900,5,993227727
4249,1422,2,965309876
1797,1281,3,974701227
442,2001,3,978732131
4271,2468,3,965309886
3889,1198,5,965798389
1939,32,4,974697616
3917,2881,3,965740975
5888,1942,5,957535406
1194,342,4,1036310163
570,3528,2,976000976
2251,480,4,974595206
2069,3730,4,974659868
869,351,3,975280907
2887,2804,5,972154635
3934,356,2,965706045
4497,1211,5,964999872
4975,1619,4,962606116
5893,1081,2,957471741
3412,1127,4,1031068285
5831,3584,3,957889984
3752,555,1,966120994
5749,150,3,962843341
27,1188,3,978129368
514,1580,4,984614813
5522,3160,4,960089107
3945,491,3,965691589
4105,2770,3,965408994
4168,1624,4,965336016
2380,208,1,974389057
4375,362,3,965186353
2497,1251,3,974089414
858,2746,4,975344753
4472,1036,5,965064022
1088,3363,4,1035405783
1096,2502,5,974928909
2909,2411,3,971974055
3745,1593,3,966142128
5493,3179,3,965121485
656,965,3,975697081
3032,2398,5,970352554
4869,1225,5,962886527
2643,1949,3,973561600
2818,3703,5,972671261
2894,3578,5,971987204
2077,2085,3,979973926
1112,1995,2,974948570
1297,1711,4,974790116
2457,3686,3,974182413
5510,3578,5,959718181
4256,1080,5,965305906
4626,3448,4,964113485
2244,2067,5,974595349
2218,908,5,974600101
984,1278,4,975116464
4736,2329,5,963300053
1077,2076,5,975105165
4053,1920,3,965494589
4951,3396,4,976655077
528,300,4,980038061
2064,1954,5,974666805
2047,1921,5,974664382
611,1127,4,975857447
3312,1027,1,1022490620
2688,231,4,978832851
5776,1198,4,958169465
1151,1171,4,974870123
552,1336,4,976063968
1230,1911,4,974842524
1748,3257,3,990347189
5163,435,4,961904710
5329,3794,4,996656146
4934,3028,4,1010072875
1941,1388,3,974851199
3995,95,4,966189961
1819,3703,4,974698015
3224,1125,4,968521631
4887,1088,1,962849750
1632,2947,4,974715605
3308,1015,3,967992935
5345,2134,3,960673407
5795,1958,5,958078612
591,468,2,975909854
1787,2699,1,974700656
4344,2710,3,966446116
377,2028,5,976302265
3586,1293,3,966692363
1650,903,4,974712585
1331,3911,4,974950308
1861,3671,3,974698334
4793,2280,4,963435225
122,2409,2,993446239
2552,1242,4,973999555
3013,2791,4,996018511
531,1629,3,994344237
3522,110,5,966914604
1950,2827,3,974692220
4177,1222,5,965336964
2828,3552,5,972601864
1498,2858,4,974750336
4277,1458,4,996923934
1878,1779,2,975178780
2120,788,3,975035280
3618,441,2,967121423
5096,2599,5,962379425
3841,1396,4,965996919
2645,2802,3,973560596
1647,725,2,1027847135
4227,3108,3,965318758
1950,2710,1,974701111
4401,1147,4,965159241
1216,356,3,974848931
1860,608,5,978328206
5519,920,3,960432819
4973,1204,5,962607440
123,1984,2,977592388
2472,2707,4,974237299
3620,3033,2,972867939
415,1057,4,976288037
3600,454,4,966624486
14,2396,4,978201003
4220,342,3,966456575
3589,3802,2,1019402546
2777,2470,4,973203207
4374,1200,5,965179560
1333,2288,5,974776614
4681,720,5,963683680
4927,2167,4,962660315
3539,369,4,966932631
461,1092,4,976228544
1451,2115,2,974761335
957,477,4,975129840
3081,2096,4,969801623
1019,2926,4,975351697
3481,1517,3,968734383
721,296,3,975775234
937,2761,5,992555386
2041,1080,3,978575945
5657,163,4,1041646340
1885,3918,3,974692613
5916,1527,2,957460340
915,3555,3,975202792
10,2125,5,979167795
4814,3697,3,962929952
1051,2195,1,1003027626
4488,2153,2,965013548
3272,2052,4,968198381
3210,1733,5,969031121
4682,1240,4,963680930
5185,2797,4,963402052
5100,3098,4,962739603
2088,3546,4,974660801
4964,3503,4,962616882
1812,1037,2,974787681
3100,1573,3,969591805
5545,2186,4,959491246
1209,3039,3,974845114
3938,3859,4,965700084
2952,2794,2,971212191
4381,3301,3,965533888
5413,2858,4,960239039
1645,2694,5,974980540
999,555,4,975044314
5481,2628,4,959866347
73,1606,3,977867538
5755,2529,5,958266483
5749,2849,3,962844052
5606,3711,5,959193950
3029,3039,4,970366945
2085,813,2,974654959
2428,2804,5,974225887
1564,555,3,974740014
3780,2918,5,966030773
1019,2240,4,975366379
1127,1210,5,974910561
2996,1393,5,972415780
2237,2716,4,974598263
3304,924,5,968006700
4790,999,3,963105730
309,1127,5,976484275
4506,2174,5,964983111
4085,2140,4,965539621
4928,2248,4,962663015
4898,2076,5,962713242
17,2571,4,978159435
37,377,4,978056923
6024,1201,4,956749603
5443,1378,4,959982991
2753,3740,4,973895575
2436,509,3,976153887
4048,1445,3,965503254
5595,1876,2,972505121
5432,1617,4,960055558
5824,2706,3,957900557
5648,2115,5,958872124
4849,2694,3,962833718
2334,2006,4,974431690
3112,164,4,978412690
4062,3328,3,965480183
2496,2553,4,974434633
1968,1179,2,974692063
808,2525,3,975393275
1182,2011,2,974918369
1312,2628,3,974781984
3230,1845,5,968392054
1465,2117,4,974764471
1696,589,5,974760612
5394,3794,3,1010863017
1038,1252,3,974988124
752,1814,3,1029311352
5585,497,5,959488757
3724,2949,5,966224360
1542,173,3,974744243
411,3451,3,978451453
1262,1213,5,974820345
2327,3273,4,974433082
817,2150,5,975387642
4313,260,5,965257857
4411,2834,5,969331054
1748,1964,4,974711070
3578,3638,2,966710343
4732,1987,2,963333142
2088,3036,4,974657902
1501,2889,5,974760246
216,2363,3,976871343
149,648,4,977325335
2038,1193,5,974671558
1125,609,4,974924550
5089,898,5,963080614
3345,2922,3,967778002
3942,954,3,966547653
4279,2916,3,965282569
1010,112,3,975219299
3569,2249,2,969671635
721,3797,3,993526800
2105,2114,4,974668025
3476,3608,1,967210264
5878,920,4,957549783
4881,2333,3,962755794
1778,2413,4,975984686
3450,2391,3,967243867
5616,2640,4,959134526
4310,409,3,965259459
331,225,3,979855540
2789,2012,4,972949086
4573,2110,1,964453289
3503,2762,4,1005442434
3327,2770,3,967872216
4510,2628,3,966787578
721,1173,3,994083769
3032,2252,5,970348650
5268,222,2,961172466
4939,1028,4,962642980
5917,952,2,957316149
1241,2394,4,974833422
4655,1755,4,963902910
4579,2369,3,970627541
1075,337,3,974938511
5326,1299,2,960845166
2237,1542,5,974598728
1925,1994,4,974695524
5954,169,1,957704937
1058,3007,4,974958419
5574,2389,3,959294518
4263,2710,2,965305021
1735,725,4,974705126
3274,48,2,979766782
4853,480,4,962832363
3010,3704,3,970522842
3546,1281,5,967023853
4258,3174,3,965306105
5738,466,4,958417353
970,3301,3,975111492
1976,3752,4,974686493
1814,1909,4,974698294
5615,1777,3,959132732
1087,180,1,974935394
4058,3505,5,965578977
1497,2993,3,974750321
3737,608,5,966188599
828,3160,3,975370242
4388,1129,3,965217918
3499,2375,2,967234205
500,3504,4,976289031
4476,2454,3,965060016
5870,318,5,957569104
3829,3408,5,965932143
1360,912,5,974769310
5566,2728,5,959352295
2339,1101,5,974422164
1141,1625,3,974877654
3610,1198,5,977886607
2181,2016,3,974613079
3128,3134,5,969291040
4118,1197,4,965360013
1926,2084,3,974773908
3713,2406,3,966271762
3432,442,4,967338053
5560,3700,4,959375352
149,1247,5,977588387
4005,3285,3,966709057
6025,1569,4,956731376
4578,3160,4,964387993
3311,1884,1,967958739
3936,1148,5,965700232
1440,3498,3,974759349
621,3017,3,975798551
5100,1350,2,1043976486
3842,2136,2,1037879256
3618,2867,3,967121679
2382,3683,5,974324988
1974,85,3,974958383
3210,562,5,969030873
4025,3912,3,975212027
5991,3108,1,1000090708
713,527,5,975537145
4647,2115,2,963969030
274,593,5,976594441
1969,2707,5,974685723
5193,2701,1,961702150
5223,223,4,961529666
1427,50,4,974841224
4801,1407,5,963090258
2683,3614,4,980029820
5225,2025,2,961518624
2386,1029,2,974308622
3675,2478,3,966368164
224,3548,5,976833609
5041,2739,5,962508190
3108,1179,5,969495254
5987,858,5,956882550
3031,994,5,970354972
4224,2398,5,965314035
3031,2453,4,970361986
3174,377,3,969292675
2997,2208,3,970671618
2239,593,5,986873161
3476,2875,4,968953952
5981,3350,4,956931890
2994,1112,3,970707884
1327,473,3,974777875
5896,1513,1,957458957
4737,3529,4,963281625
2967,3546,4,971125886
3818,1250,5,965948595
3261,2643,2,968937185
319,920,4,1002940311
2231,1240,5,974598118
5111,1617,2,962329517
3539,1432,4,966930247
1733,3181,5,1023917505
3547,2064,5,966911949
3391,3527,4,967589836
4344,1191,4,966008364
1116,2393,3,974913608
2453,2058,4,974186821
3364,1041,4,967669291
1369,1711,3,974772862
5060,1282,5,962483704
5296,3167,4,962030317
4715,1608,4,963507673
628,3751,4,975783106
1567,1179,4,974738969
4448,2901,5,965135293
5511,1964,5,959716580
4508,480,3,964981509
1376,2394,4,974768044
2540,3529,4,974045075
150,2240,4,978163105
2419,1704,5,974245393
3808,2468,1,965964407
343,3253,4,1009729110
1053,2752,2,974953112
5184,3598,5,965111027
1119,608,4,974915172
2593,1944,5,973826993
2857,1173,3,972511825
2180,2985,3,974608481
2832,1230,5,972588231
5412,1726,3,960244957
2577,266,5,973896358
4389,2012,3,965165326
869,1088,5,999375530
1841,1020,4,974747386
412,68,3,976559847
4422,11,4,965118451
474,3544,1,976238667
3620,1198,5,966575407
5538,924,4,959557666
1889,663,2,976401409
3816,2000,5,965951031
302,542,2,976507063
957,1197,4,977202185
3362,597,5,967672886
2751,2796,4,974818147
3751,356,4,966130914
4272,1077,3,965301578
3412,1210,4,1040429221
3756,2124,4,966104549
5341,1240,4,960694561
1943,3527,4,974766208
3824,748,3,970246054
2446,3553,3,975349571
33,1339,5,978985700
2860,2282,5,972503515
508,1210,3,976208451
92,3776,1,986187432
1395,2997,5,974765033
2551,673,2,974015154
91,21,5,977666510
2475,3727,1,974149593
352,1773,1,976332080
3590,2078,4,972872034
4928,357,5,962669852
5572,2997,5,959302411
5924,6,3,957284740
1641,328,1,974714478
2106,2469,2,974818135
4451,19,2,965088828
2820,3005,2,972663760
3464,2505,3,967175070
5352,596,4,960649872
4958,2628,4,962634791
1119,3703,5,974912428
5087,1136,3,962397082
2158,1246,4,974618295
5767,3269,4,958192148
4058,349,2,965491226
3678,2408,1,967053721
271,1923,3,976635646
1958,1608,4,974690646
5091,1569,3,963677706
5365,3113,4,960501291
3416,380,4,967402458
3294,81,4,968073155
4305,2638,4,966734820
457,2071,4,976392838
4285,2145,3,965280833
2507,2469,4,974078165
3476,2650,1,968948903
352,2815,1,976328293
1015,2611,3,979451920
2162,2456,1,974616077
871,2716,3,975274014
5118,736,3,962294895
530,1748,2,976142765
5205,3770,4,979351345
3182,1221,5,968769861
3067,1917,4,969997640
4867,2701,3,962817377
1201,356,4,974845204
2764,1784,5,973138782
129,736,4,977436487
4715,3362,4,963444945
4035,223,5,965509729
1211,1034,5,976217969
447,1012,5,976236279
724,628,4,975523613
362,1249,3,976314010
4917,837,5,962674832
1627,3897,4,974721898
700,3683,5,975555493
3323,1234,5,967920044
4816,2803,5,966526595
4289,1965,3,965275393
2386,1688,3,974309036
1647,2683,4,1024132692
5090,1387,5,963180885
48,339,3,978063691
889,2641,3,975249084
2380,2144,3,974389708
2109,3871,5,974653047
5061,1230,4,962481995
3729,1213,3,966215494
2265,1196,5,974581638
1449,2451,2,976909718
3518,1958,4,969287059
4489,1373,2,965010827
4706,1374,4,963528061
1626,2427,2,974723451
4910,2194,4,962679272
3884,3392,3,965815750
2589,2580,4,973864102
100,3257,3,977594617
310,1474,4,976483473
4506,1678,4,964982062
4258,3543,4,968174133
4144,1080,3,965346840
869,1747,4,999376298
3391,2734,4,967589814
4162,356,5,965336294
1447,2990,4,981025468
5848,1196,3,957781091
1727,3770,4,974712273
796,3360,2,977755742
4897,2268,4,962719535
2934,1958,3,971492697
3524,2712,2,970889266
3001,924,3,970617044
1842,3163,5,993444107
2063,3210,3,975743568
4708,2171,5,963514608
613,1135,3,975811716
4096,1370,3,965418046
788,588,4,975428905
3829,3160,3,965932248
2664,2472,3,973461831
1087,1225,5,990546873
1050,2390,4,974963904
2131,3499,4,974643860
2119,3246,3,974997539
1285,1449,5,974793962
5305,919,4,960940669
4832,2072,4,963000762
4852,3681,4,962848924
3849,1573,4,965879720
5636,3576,4,959053822
721,3324,3,983719065
6031,1270,5,956717958
3805,2921,3,965966620
1051,1257,5,975042214
3487,543,3,967075633
90,112,5,993873796
5504,2463,5,959737829
4077,2291,3,965444764
2889,3633,4,972056499
1687,2574,3,974712170
4139,162,5,965348545
3191,2411,2,968650759
2771,1610,4,973097143
1447,3340,3,981020659
4387,1296,3,965179015
1449,3256,2,975528653
4058,1380,4,965493172
3410,1,4,967416599
1831,2700,5,974702454
1591,3101,5,974734507
1015,1103,5,981860760
2436,1717,1,976153256
4265,2877,3,965306236
1930,3949,4,997039365
5981,3015,3,956933604
5433,1380,2,960243645
1314,1569,4,975533743
3031,780,3,970955314
1588,3507,5,974735282
2611,2264,4,973727227
5157,1066,5,961945127
3507,2001,2,966975077
3892,880,3,965799044
1278,3466,3,974794643
1132,1391,4,974889515
5888,2829,5,957478988
3778,3928,3,970277264
1327,157,4,974777805
1489,588,3,974757254
3005,1222,3,970568936
3586,2781,5,966693772
1647,1980,2,986541330
518,2539,4,1037915888
471,910,4,976223273
4285,2000,5,965279582
5323,2693,1,960847605
4814,1378,2,962928932
4887,125,5,962739439
4708,1954,4,963515916
5079,1972,2,962416156
1592,2944,3,974735184
2909,2448,4,971974228
967,2321,4,975116130
5776,3095,3,958170519
3903,1663,4,965783903
1433,2720,1,974760292
2233,2059,4,974600027
3884,1030,1,965816094
5761,3521,2,982011768
1449,1396,3,975605335
187,2583,4,977233469
2808,1641,4,972778067
4789,3698,3,963023377
1915,2455,2,974693006
3434,527,4,967335410
5289,1270,4,961083481
62,1477,3,977904513
1203,1816,3,998231480
1937,2467,4,974830267
1024,17,4,975003469
4179,1225,5,965333707
3487,260,1,967057773
245,1407,3,976827879
5220,2355,4,961541284
3494,2355,4,967037988
4103,3730,5,965411722
3015,408,3,975264074
5988,1719,5,956875594
2046,1972,1,974665420
3688,3675,2,975170736
1584,303,3,975387794
393,307,4,976298649
302,1895,5,976506669
3879,3834,3,965829433
368,3895,3,976311451
4593,1962,3,964237502
2544,2467,3,978822680
3539,1449,5,966930618
4084,3363,5,965485747
1340,356,5,975128242
3808,353,3,965963620
5517,906,3,959701326
22,1876,1,978154891
5087,1407,4,967345013
268,2942,5,976655740
4510,2566,5,966826788
1548,2882,1,974742821
3661,3578,3,966432294
1246,21,4,975071331
3323,1247,5,969059983
2829,913,2,972591273
1272,1683,4,974817959
4631,3019,4,964040520
2820,3837,3,972660148
4217,16,4,965318669
3768,912,5,966069158
302,11,4,976505780
4005,2312,2,965559806
1059,3819,3,978283920
2796,1086,3,997319974
3934,3591,2,965706415
2455,2664,5,974180438
2357,3535,1,974396509
3829,17,4,965937387
4552,349,4,964560204
3073,1276,5,969931899
5108,2827,1,962339732
752,2029,4,991954819
4908,969,5,962680351
3239,1653,1,968355570
3539,2589,4,966930698
3368,2947,5,1041863206
4578,2355,4,964387755
3305,2028,5,968001477
4497,2285,4,964998985
806,1665,3,975393991
4682,1516,4,965532536
4043,17,5,965502463
2876,1049,3,972408543
4543,1081,4,964670537
1030,3793,4,974999697
810,1217,4,975394094
1639,1079,4,974840195
4344,2144,4,965245577
1010,3836,3,994706997
3329,1340,4,967865927
4510,1527,2,966787611
930,190,4,1019444723
2484,1284,2,974148996
4195,905,5,965324079
924,3148,4,975201175
1639,2551,5,974716818
5239,2000,5,961442886
5830,3621,2,957891653
5831,3708,3,1024075594
2340,2944,5,974420063
4728,185,3,1032136048
5795,901,5,958150807
5524,3251,4,959639455
858,590,3,975345554
5972,63,3,956952291
3829,3112,3,965932989
3524,2719,3,970889307
1632,1024,1,974718618
2159,2462,1,974616832
4190,3451,3,965325954
2010,1876,4,974677568
4361,2028,5,965187993
2109,2629,1,974664116
2995,2640,4,970683896
2789,110,5,972949222
770,555,5,975492249
5675,1096,4,958690801
834,3528,4,975363405
4,1240,5,978294260
39,3354,2,978044228
